422.638,422.894,423.107,423.274,423.395,423.475,423.519,423.532,423.518,423.474,423.395,423.275,395.348,395.679,395.926,396.089,396.181,396.23,396.266,396.304,396.341,396.354,396.307,342.769,342.975,343.134,343.247,343.314,343.336,343.313,343.241,343.12,342.947,342.721,316.624,316.782,316.829,316.79,316.702,316.603,316.523,316.481,316.476,316.492,316.504,318.901,319.275,319.506,319.61,319.624,319.596,319.565,319.55,319.544,319.52,319.438,319.263,346.55,346.777,346.963,347.104,347.199,347.247,347.249,347.206,347.117,346.984,346.807,399.822,399.96,399.994,399.971,399.936,399.91,399.886,399.83,399.695,399.438,399.043,426.123,426.247,426.32,426.343,426.314,426.236,426.113,425.949,425.752,425.53,425.29,478.003,477.952,477.902,477.863,477.815,477.712,477.505,477.166,476.694,476.121,475.497,474.872,500.331,500.343,500.374,500.406,500.42,500.393,500.311,500.167,499.964,499.713,499.428,537.896,537.461,537.189,537.049,536.981,536.909,536.762,536.492,536.093,535.59,535.032,551.622,551.61,551.638,551.693,551.753,551.801,551.82,551.799,551.731,551.619,551.467,553.415,553.361,553.293,553.219,553.143,553.066,552.993,552.935,552.909,552.933,553.028,553.201,536.572,536.994,537.404,537.758,538.024,538.196,538.305,538.409,538.574,538.856,539.285,500.21,500.482,500.734,500.938,501.071,501.124,501.105,501.04,500.963,500.909,500.899,476.449,476.932,477.36,477.694,477.908,478,477.994,477.929,477.852,477.799,477.788,477.814
423.241,423.502,423.72,423.891,424.014,424.095,424.139,424.151,424.135,424.089,424.007,423.883,394.786,395.112,395.357,395.517,395.608,395.658,395.693,395.733,395.772,395.787,395.743,343.335,343.545,343.708,343.822,343.891,343.913,343.888,343.815,343.691,343.513,343.282,316.071,316.227,316.273,316.234,316.145,316.045,315.965,315.922,315.918,315.936,315.95,318.303,318.673,318.901,319.003,319.016,318.987,318.956,318.941,318.935,318.911,318.831,318.657,347.105,347.338,347.529,347.674,347.772,347.822,347.825,347.78,347.689,347.553,347.373,399.264,399.398,399.428,399.403,399.366,399.34,399.316,399.262,399.129,398.876,398.485,426.677,426.804,426.88,426.904,426.877,426.799,426.674,426.508,426.307,426.079,425.833,477.411,477.359,477.309,477.273,477.228,477.131,476.932,476.602,476.14,475.579,474.967,474.352,500.811,500.824,500.854,500.885,500.895,500.863,500.774,500.62,500.405,500.141,499.843,537.499,537.074,536.812,536.683,536.627,536.567,536.432,536.175,535.789,535.298,534.751,551.887,551.873,551.901,551.955,552.016,552.065,552.084,552.062,551.994,551.879,551.723,553.694,553.641,553.574,553.5,553.424,553.346,553.273,553.214,553.186,553.211,553.305,553.481,536.294,536.704,537.1,537.44,537.692,537.852,537.949,538.043,538.199,538.473,538.895,500.626,500.911,501.175,501.391,501.533,501.593,501.579,501.517,501.441,501.387,501.376,475.914,476.385,476.802,477.125,477.329,477.414,477.402,477.333,477.254,477.2,477.19,477.218
423.842,424.11,424.333,424.507,424.633,424.715,424.759,424.771,424.753,424.704,424.62,424.492,394.224,394.546,394.788,394.946,395.036,395.085,395.121,395.162,395.203,395.221,395.179,343.902,344.116,344.282,344.399,344.468,344.491,344.465,344.39,344.262,344.08,343.843,315.517,315.672,315.716,315.676,315.586,315.485,315.405,315.363,315.359,315.379,315.395,317.705,318.071,318.296,318.395,318.407,318.377,318.346,318.331,318.325,318.302,318.222,318.05,347.66,347.9,348.096,348.245,348.346,348.397,348.4,348.355,348.263,348.124,347.94,398.706,398.836,398.862,398.835,398.796,398.769,398.746,398.693,398.562,398.313,397.927,427.231,427.362,427.441,427.467,427.441,427.362,427.236,427.067,426.861,426.628,426.375,476.821,476.768,476.718,476.684,476.643,476.551,476.36,476.038,475.586,475.036,474.434,473.83,501.292,501.305,501.335,501.365,501.372,501.334,501.237,501.073,500.846,500.569,500.256,537.104,536.689,536.437,536.319,536.274,536.226,536.103,535.859,535.484,535.005,534.47,552.154,552.138,552.165,552.219,552.281,552.33,552.35,552.328,552.257,552.14,551.982,553.974,553.922,553.856,553.783,553.706,553.629,553.554,553.494,553.466,553.49,553.585,553.763,536.015,536.413,536.797,537.124,537.362,537.509,537.596,537.68,537.827,538.093,538.508,501.041,501.339,501.616,501.844,501.996,502.064,502.055,501.995,501.921,501.867,501.856,475.377,475.837,476.243,476.555,476.751,476.828,476.811,476.739,476.658,476.604,476.595,476.624
424.444,424.718,424.947,425.125,425.253,425.337,425.381,425.392,425.372,425.321,425.233,425.1,393.662,393.98,394.219,394.375,394.464,394.512,394.549,394.59,394.633,394.654,394.615,344.469,344.688,344.857,344.977,345.047,345.07,345.043,344.966,344.834,344.648,344.405,314.963,315.115,315.158,315.116,315.026,314.925,314.844,314.802,314.799,314.82,314.839,317.105,317.467,317.688,317.786,317.796,317.766,317.734,317.719,317.714,317.691,317.613,317.443,348.217,348.463,348.664,348.817,348.921,348.974,348.978,348.932,348.837,348.695,348.507,398.148,398.273,398.296,398.265,398.224,398.196,398.174,398.122,397.994,397.749,397.368,427.787,427.921,428.003,428.031,428.006,427.927,427.799,427.627,427.417,427.178,426.918,476.233,476.179,476.129,476.097,476.059,475.972,475.787,475.473,475.031,474.49,473.899,473.305,501.775,501.789,501.818,501.846,501.849,501.806,501.7,501.526,501.287,500.996,500.669,536.712,536.306,536.064,535.956,535.922,535.886,535.775,535.542,535.179,534.712,534.187,552.422,552.404,552.431,552.485,552.547,552.597,552.617,552.594,552.523,552.403,552.241,554.255,554.205,554.14,554.067,553.991,553.913,553.838,553.777,553.748,553.771,553.867,554.046,535.735,536.122,536.493,536.808,537.034,537.169,537.245,537.318,537.457,537.714,538.122,501.455,501.767,502.057,502.297,502.46,502.536,502.533,502.476,502.403,502.348,502.337,474.838,475.287,475.682,475.985,476.172,476.243,476.221,476.146,476.063,476.009,476,476.032
425.046,425.327,425.561,425.743,425.875,425.959,426.004,426.014,425.993,425.939,425.847,425.71,393.099,393.413,393.648,393.802,393.89,393.938,393.975,394.017,394.062,394.085,394.051,345.038,345.262,345.434,345.556,345.628,345.65,345.623,345.543,345.409,345.217,344.969,314.407,314.557,314.598,314.555,314.464,314.362,314.281,314.239,314.237,314.26,314.282,316.505,316.861,317.079,317.174,317.183,317.153,317.121,317.105,317.1,317.079,317.002,316.834,348.775,349.027,349.234,349.391,349.498,349.553,349.556,349.51,349.413,349.268,349.076,397.588,397.708,397.727,397.693,397.651,397.622,397.6,397.55,397.424,397.183,396.806,428.344,428.483,428.568,428.598,428.573,428.494,428.364,428.189,427.974,427.729,427.461,475.645,475.59,475.541,475.51,475.476,475.393,475.214,474.908,474.474,473.943,473.362,472.778,502.26,502.274,502.303,502.328,502.327,502.278,502.164,501.979,501.727,501.423,501.081,536.32,535.924,535.692,535.594,535.571,535.546,535.446,535.226,534.874,534.418,533.904,552.692,552.672,552.698,552.752,552.815,552.865,552.886,552.862,552.789,552.667,552.502,554.538,554.489,554.425,554.353,554.277,554.199,554.123,554.062,554.032,554.055,554.151,554.331,535.453,535.83,536.19,536.492,536.707,536.83,536.895,536.959,537.089,537.338,537.737,501.868,502.194,502.499,502.751,502.925,503.01,503.012,502.959,502.887,502.833,502.821,474.296,474.735,475.12,475.414,475.593,475.658,475.631,475.553,475.468,475.414,475.407,475.441
425.649,425.937,426.176,426.363,426.497,426.584,426.629,426.638,426.615,426.558,426.463,426.321,392.534,392.844,393.077,393.228,393.314,393.362,393.399,393.443,393.49,393.516,393.484,345.608,345.837,346.013,346.137,346.21,346.233,346.205,346.123,345.985,345.789,345.535,313.85,313.997,314.036,313.992,313.9,313.798,313.717,313.675,313.673,313.697,313.722,315.902,316.253,316.468,316.561,316.568,316.537,316.505,316.489,316.485,316.464,316.389,316.223,349.336,349.594,349.805,349.967,350.076,350.133,350.137,350.089,349.991,349.843,349.647,397.027,397.141,397.156,397.12,397.075,397.046,397.024,396.975,396.852,396.615,396.243,428.904,429.046,429.134,429.166,429.142,429.063,428.931,428.752,428.533,428.281,428.005,475.057,475.001,474.953,474.923,474.891,474.813,474.639,474.34,473.915,473.393,472.822,472.248,502.748,502.762,502.789,502.812,502.807,502.751,502.628,502.432,502.167,501.848,501.491,535.931,535.544,535.321,535.234,535.222,535.207,535.119,534.909,534.569,534.123,533.619,552.962,552.942,552.967,553.022,553.085,553.135,553.156,553.132,553.057,552.932,552.764,554.822,554.775,554.712,554.641,554.565,554.486,554.411,554.348,554.318,554.341,554.436,554.618,535.171,535.537,535.886,536.177,536.38,536.493,536.547,536.602,536.722,536.963,537.355,502.281,502.621,502.94,503.205,503.391,503.484,503.493,503.444,503.374,503.32,503.307,473.751,474.18,474.555,474.84,475.012,475.071,475.04,474.96,474.874,474.819,474.814,474.851
426.253,426.548,426.793,426.984,427.121,427.21,427.255,427.264,427.239,427.18,427.08,426.934,391.968,392.274,392.503,392.652,392.737,392.784,392.822,392.866,392.915,392.944,392.916,346.18,346.413,346.593,346.72,346.794,346.817,346.788,346.704,346.563,346.363,346.103,313.291,313.435,313.472,313.427,313.334,313.231,313.15,313.108,313.107,313.133,313.161,315.297,315.643,315.854,315.944,315.951,315.919,315.886,315.871,315.867,315.847,315.774,315.611,349.898,350.162,350.379,350.545,350.657,350.715,350.72,350.671,350.57,350.419,350.219,396.464,396.573,396.583,396.544,396.497,396.467,396.445,396.398,396.278,396.044,395.678,429.466,429.612,429.703,429.737,429.713,429.633,429.5,429.317,429.093,428.834,428.551,474.469,474.412,474.363,474.335,474.306,474.231,474.063,473.771,473.354,472.841,472.279,471.715,503.237,503.251,503.277,503.298,503.288,503.225,503.092,502.885,502.607,502.273,501.901,535.543,535.165,534.952,534.875,534.873,534.869,534.791,534.593,534.263,533.827,533.334,553.235,553.214,553.239,553.293,553.356,553.407,553.428,553.403,553.327,553.199,553.027,555.108,555.062,555,554.93,554.854,554.776,554.7,554.637,554.606,554.628,554.724,554.906,534.887,535.244,535.582,535.862,536.054,536.156,536.201,536.246,536.357,536.59,536.973,502.692,503.048,503.381,503.66,503.857,503.96,503.976,503.931,503.863,503.809,503.796,473.203,473.622,473.988,474.265,474.43,474.484,474.449,474.365,474.279,474.224,474.22,474.26
426.857,427.159,427.411,427.606,427.747,427.837,427.884,427.892,427.866,427.804,427.7,427.549,391.401,391.702,391.927,392.074,392.158,392.204,392.242,392.288,392.338,392.37,392.346,346.754,346.992,347.175,347.304,347.38,347.404,347.373,347.287,347.143,346.938,346.673,312.729,312.871,312.906,312.859,312.765,312.662,312.581,312.539,312.539,312.567,312.597,314.689,315.03,315.238,315.326,315.331,315.298,315.265,315.25,315.247,315.228,315.156,314.996,350.462,350.733,350.955,351.125,351.24,351.299,351.304,351.254,351.152,350.997,350.792,395.898,396.002,396.008,395.965,395.916,395.885,395.864,395.818,395.701,395.471,395.11,430.03,430.181,430.274,430.309,430.286,430.206,430.07,429.884,429.654,429.389,429.097,473.879,473.821,473.773,473.746,473.719,473.648,473.485,473.199,472.79,472.286,471.733,471.179,503.729,503.742,503.767,503.784,503.769,503.699,503.557,503.337,503.046,502.697,502.309,535.156,534.787,534.584,534.516,534.524,534.531,534.464,534.276,533.957,533.531,533.047,553.509,553.487,553.511,553.565,553.629,553.68,553.701,553.676,553.598,553.467,553.291,555.395,555.351,555.29,555.22,555.145,555.067,554.991,554.928,554.896,554.918,555.014,555.197,534.602,534.949,535.278,535.547,535.729,535.821,535.855,535.891,535.994,536.218,536.593,503.103,503.474,503.822,504.115,504.324,504.437,504.46,504.42,504.354,504.301,504.287,472.652,473.061,473.419,473.688,473.847,473.895,473.856,473.77,473.682,473.629,473.626,473.669
427.461,427.771,428.029,428.23,428.374,428.467,428.514,428.522,428.494,428.429,428.322,428.166,390.831,391.128,391.35,391.494,391.576,391.622,391.659,391.706,391.759,391.794,391.775,347.329,347.571,347.758,347.89,347.968,347.991,347.96,347.872,347.724,347.515,347.244,312.167,312.305,312.338,312.29,312.195,312.092,312.01,311.969,311.97,311.999,312.032,314.08,314.416,314.62,314.705,314.708,314.674,314.641,314.626,314.624,314.606,314.537,314.379,351.027,351.305,351.532,351.706,351.824,351.885,351.89,351.839,351.734,351.576,351.367,395.33,395.428,395.43,395.384,395.333,395.301,395.28,395.236,395.122,394.897,394.541,430.597,430.751,430.847,430.884,430.862,430.78,430.642,430.452,430.217,429.945,429.645,473.288,473.229,473.181,473.154,473.129,473.062,472.904,472.625,472.223,471.728,471.185,470.641,504.223,504.236,504.259,504.273,504.252,504.174,504.022,503.79,503.484,503.12,502.715,534.771,534.41,534.216,534.159,534.177,534.194,534.137,533.959,533.65,533.235,532.76,553.784,553.762,553.785,553.84,553.903,553.955,553.975,553.95,553.87,553.737,553.557,555.684,555.641,555.581,555.512,555.438,555.36,555.283,555.22,555.188,555.21,555.306,555.489,534.316,534.654,534.973,535.232,535.404,535.486,535.511,535.537,535.631,535.847,536.215,503.512,503.899,504.262,504.569,504.792,504.916,504.946,504.911,504.847,504.795,504.781,472.098,472.499,472.847,473.109,473.261,473.304,473.262,473.174,473.085,473.032,473.031,473.077
428.066,428.384,428.649,428.854,429.002,429.097,429.146,429.154,429.124,429.057,428.946,428.785,390.26,390.552,390.771,390.912,390.992,391.037,391.075,391.123,391.178,391.216,391.201,347.904,348.152,348.343,348.477,348.556,348.58,348.548,348.458,348.307,348.093,347.816,311.602,311.737,311.768,311.718,311.623,311.519,311.438,311.397,311.399,311.43,311.466,313.469,313.8,313.999,314.082,314.083,314.049,314.015,314.001,313.999,313.983,313.915,313.76,351.595,351.879,352.111,352.289,352.409,352.472,352.477,352.425,352.318,352.157,351.943,394.76,394.852,394.85,394.8,394.748,394.715,394.695,394.653,394.541,394.32,393.97,431.165,431.323,431.422,431.461,431.438,431.356,431.215,431.021,430.781,430.501,430.193,472.696,472.635,472.586,472.561,472.538,472.474,472.321,472.048,471.654,471.167,470.634,470.1,504.719,504.731,504.752,504.762,504.736,504.65,504.487,504.242,503.921,503.541,503.12,534.387,534.035,533.85,533.802,533.83,533.857,533.81,533.642,533.343,532.938,532.472,554.061,554.038,554.061,554.115,554.179,554.231,554.251,554.225,554.144,554.008,553.824,555.974,555.933,555.874,555.806,555.732,555.654,555.578,555.514,555.482,555.503,555.599,555.782,534.029,534.358,534.667,534.917,535.079,535.151,535.167,535.185,535.27,535.478,535.837,503.92,504.323,504.702,505.024,505.26,505.394,505.433,505.403,505.343,505.292,505.277,471.543,471.933,472.274,472.528,472.673,472.711,472.666,472.576,472.487,472.434,472.435,472.484
428.671,428.997,429.268,429.479,429.631,429.729,429.778,429.786,429.756,429.686,429.572,429.405,389.687,389.975,390.19,390.329,390.407,390.451,390.489,390.538,390.595,390.637,390.625,348.48,348.733,348.928,349.064,349.145,349.169,349.136,349.044,348.89,348.672,348.389,311.037,311.169,311.197,311.146,311.05,310.946,310.865,310.824,310.827,310.86,310.898,312.857,313.182,313.377,313.457,313.457,313.421,313.387,313.373,313.372,313.357,313.291,313.14,352.163,352.453,352.691,352.873,352.996,353.06,353.065,353.012,352.902,352.738,352.52,394.188,394.275,394.268,394.215,394.161,394.128,394.108,394.068,393.959,393.743,393.398,431.734,431.897,431.998,432.038,432.016,431.932,431.789,431.591,431.345,431.058,430.741,472.102,472.04,471.991,471.966,471.945,471.884,471.735,471.468,471.082,470.605,470.081,469.558,505.217,505.227,505.246,505.252,505.22,505.125,504.951,504.693,504.357,503.96,503.522,534.004,533.661,533.485,533.446,533.484,533.52,533.483,533.325,533.036,532.64,532.184,554.34,554.316,554.339,554.393,554.456,554.509,554.529,554.501,554.418,554.28,554.092,556.266,556.226,556.168,556.101,556.027,555.95,555.874,555.81,555.777,555.798,555.894,556.078,533.741,534.061,534.361,534.602,534.754,534.817,534.824,534.833,534.911,535.11,535.461,504.327,504.745,505.14,505.478,505.727,505.873,505.921,505.896,505.839,505.79,505.775,470.985,471.366,471.698,471.944,472.084,472.118,472.069,471.977,471.888,471.836,471.839,471.891
429.275,429.609,429.887,430.104,430.26,430.36,430.411,430.42,430.388,430.316,430.198,430.027,389.113,389.396,389.608,389.744,389.82,389.863,389.902,389.952,390.011,390.056,390.049,349.057,349.314,349.513,349.652,349.734,349.758,349.725,349.631,349.474,349.251,348.963,310.47,310.599,310.625,310.572,310.475,310.371,310.29,310.25,310.254,310.289,310.33,312.244,312.563,312.754,312.831,312.829,312.792,312.758,312.744,312.743,312.73,312.666,312.518,352.733,353.029,353.272,353.457,353.583,353.648,353.653,353.599,353.487,353.319,353.097,393.615,393.696,393.685,393.629,393.572,393.539,393.52,393.482,393.377,393.165,392.826,432.305,432.471,432.575,432.617,432.594,432.509,432.363,432.161,431.909,431.615,431.289,471.506,471.443,471.393,471.369,471.35,471.292,471.148,470.887,470.509,470.04,469.526,469.013,505.716,505.725,505.741,505.743,505.704,505.601,505.415,505.143,504.791,504.378,503.923,533.623,533.288,533.121,533.091,533.138,533.184,533.156,533.008,532.728,532.342,531.895,554.619,554.595,554.618,554.671,554.735,554.787,554.807,554.779,554.694,554.553,554.361,556.559,556.521,556.464,556.398,556.325,556.248,556.172,556.108,556.075,556.096,556.191,556.375,533.452,533.763,534.054,534.286,534.429,534.484,534.482,534.483,534.552,534.744,535.087,504.731,505.166,505.578,505.931,506.195,506.352,506.409,506.39,506.337,506.289,506.274,470.425,470.797,471.121,471.36,471.494,471.523,471.471,471.378,471.287,471.236,471.241,471.297
429.878,430.221,430.506,430.728,430.889,430.992,431.044,431.053,431.021,430.946,430.825,430.649,388.539,388.817,389.025,389.158,389.232,389.275,389.313,389.364,389.426,389.474,389.471,349.632,349.895,350.097,350.239,350.323,350.347,350.313,350.218,350.057,349.83,349.536,309.903,310.029,310.052,309.998,309.901,309.796,309.715,309.676,309.681,309.718,309.761,311.631,311.943,312.13,312.204,312.2,312.162,312.128,312.114,312.114,312.102,312.04,311.895,353.303,353.605,353.853,354.042,354.17,354.236,354.241,354.186,354.072,353.901,353.673,393.041,393.116,393.1,393.041,392.983,392.949,392.931,392.895,392.794,392.587,392.254,432.875,433.046,433.153,433.195,433.173,433.086,432.937,432.73,432.472,432.171,431.837,470.91,470.845,470.794,470.771,470.753,470.698,470.559,470.304,469.933,469.473,468.969,468.468,506.216,506.224,506.237,506.234,506.189,506.076,505.878,505.591,505.223,504.793,504.32,533.243,532.917,532.758,532.737,532.793,532.848,532.83,532.691,532.421,532.043,531.606,554.901,554.876,554.898,554.952,555.015,555.067,555.087,555.058,554.971,554.827,554.632,556.854,556.817,556.762,556.696,556.624,556.547,556.471,556.407,556.374,556.394,556.49,556.673,533.162,533.465,533.747,533.97,534.104,534.15,534.141,534.134,534.195,534.379,534.714,505.134,505.585,506.013,506.383,506.661,506.831,506.896,506.885,506.835,506.789,506.774,469.865,470.227,470.542,470.774,470.902,470.927,470.872,470.777,470.687,470.637,470.644,470.703
430.479,430.831,431.123,431.352,431.516,431.623,431.677,431.686,431.653,431.577,431.452,431.271,387.965,388.238,388.442,388.572,388.644,388.686,388.724,388.777,388.84,388.891,388.894,350.207,350.475,350.681,350.826,350.911,350.936,350.901,350.804,350.641,350.409,350.109,309.337,309.458,309.48,309.424,309.326,309.221,309.14,309.102,309.108,309.146,309.193,311.017,311.324,311.506,311.577,311.571,311.532,311.497,311.483,311.484,311.473,311.414,311.272,353.872,354.181,354.434,354.626,354.756,354.823,354.828,354.772,354.656,354.481,354.249,392.466,392.536,392.515,392.453,392.394,392.36,392.343,392.309,392.212,392.009,391.682,433.446,433.62,433.73,433.773,433.751,433.662,433.51,433.298,433.034,432.725,432.382,470.313,470.246,470.195,470.171,470.155,470.103,469.969,469.72,469.357,468.906,468.412,467.922,506.717,506.723,506.733,506.725,506.672,506.55,506.34,506.038,505.653,505.205,504.715,532.865,532.547,532.397,532.384,532.448,532.512,532.503,532.374,532.113,531.745,531.316,555.183,555.158,555.18,555.233,555.297,555.349,555.368,555.338,555.25,555.103,554.904,557.15,557.115,557.061,556.996,556.924,556.848,556.772,556.708,556.675,556.695,556.79,556.973,532.871,533.166,533.44,533.654,533.78,533.818,533.8,533.786,533.839,534.015,534.342,505.534,506.002,506.447,506.833,507.126,507.308,507.384,507.379,507.334,507.29,507.276,469.304,469.656,469.963,470.188,470.311,470.331,470.273,470.177,470.086,470.037,470.046,470.109
431.078,431.438,431.738,431.973,432.142,432.252,432.308,432.318,432.284,432.206,432.078,431.893,387.392,387.66,387.859,387.986,388.057,388.097,388.135,388.189,388.254,388.309,388.316,350.781,351.054,351.264,351.411,351.497,351.523,351.488,351.389,351.223,350.987,350.682,308.771,308.888,308.907,308.85,308.751,308.646,308.566,308.528,308.536,308.576,308.625,310.405,310.705,310.883,310.95,310.942,310.902,310.866,310.852,310.853,310.844,310.787,310.648,354.442,354.756,355.014,355.21,355.342,355.41,355.415,355.358,355.239,355.061,354.824,391.892,391.956,391.931,391.866,391.805,391.771,391.755,391.724,391.63,391.433,391.112,434.015,434.194,434.306,434.351,434.327,434.237,434.082,433.865,433.594,433.278,432.926,469.716,469.647,469.595,469.572,469.557,469.508,469.378,469.136,468.78,468.339,467.855,467.376,507.219,507.222,507.228,507.215,507.156,507.023,506.8,506.482,506.081,505.614,505.106,532.489,532.179,532.036,532.031,532.104,532.176,532.177,532.057,531.805,531.446,531.026,555.467,555.441,555.463,555.516,555.579,555.631,555.65,555.619,555.529,555.379,555.177,557.448,557.414,557.361,557.297,557.226,557.15,557.075,557.01,556.977,556.997,557.091,557.275,532.579,532.866,533.131,533.337,533.455,533.485,533.461,533.439,533.485,533.653,533.972,505.931,506.417,506.879,507.282,507.59,507.785,507.871,507.873,507.832,507.791,507.777,468.743,469.086,469.384,469.602,469.719,469.735,469.675,469.577,469.486,469.438,469.449,469.515
431.673,432.043,432.351,432.592,432.767,432.88,432.938,432.949,432.915,432.835,432.704,432.514,386.819,387.082,387.277,387.401,387.469,387.508,387.547,387.601,387.669,387.727,387.739,351.352,351.63,351.845,351.995,352.083,352.109,352.073,351.973,351.804,351.564,351.253,308.205,308.319,308.335,308.277,308.176,308.071,307.992,307.955,307.964,308.006,308.058,309.793,310.087,310.26,310.324,310.313,310.271,310.235,310.221,310.223,310.215,310.16,310.025,355.01,355.331,355.593,355.792,355.926,355.996,356.001,355.942,355.821,355.639,355.397,391.318,391.376,391.347,391.279,391.217,391.183,391.169,391.141,391.051,390.858,390.544,434.583,434.766,434.881,434.927,434.903,434.811,434.651,434.43,434.152,433.828,433.467,469.119,469.048,468.995,468.972,468.959,468.913,468.787,468.551,468.204,467.771,467.298,466.831,507.721,507.722,507.724,507.705,507.638,507.495,507.258,506.925,506.505,506.021,505.494,532.114,531.812,531.677,531.68,531.76,531.841,531.85,531.739,531.497,531.147,530.735,555.752,555.726,555.747,555.8,555.863,555.915,555.933,555.901,555.81,555.657,555.451,557.748,557.715,557.663,557.6,557.53,557.454,557.379,557.314,557.28,557.3,557.394,557.578,532.286,532.565,532.823,533.02,533.131,533.153,533.121,533.092,533.132,533.292,533.604,506.326,506.829,507.309,507.728,508.052,508.26,508.356,508.366,508.331,508.292,508.279,468.182,468.516,468.806,469.017,469.128,469.14,469.077,468.977,468.886,468.839,468.853,468.923
432.266,432.645,432.961,433.209,433.388,433.505,433.566,433.577,433.543,433.462,433.328,433.133,386.249,386.506,386.696,386.817,386.883,386.921,386.959,387.015,387.085,387.146,387.163,351.922,352.205,352.424,352.577,352.666,352.693,352.657,352.555,352.383,352.14,351.823,307.641,307.751,307.765,307.704,307.603,307.498,307.418,307.383,307.393,307.437,307.492,309.183,309.471,309.638,309.699,309.685,309.642,309.604,309.59,309.593,309.586,309.534,309.402,355.578,355.904,356.17,356.373,356.51,356.58,356.585,356.525,356.402,356.216,355.969,390.745,390.797,390.763,390.693,390.63,390.597,390.584,390.559,390.473,390.286,389.979,435.15,435.337,435.454,435.501,435.477,435.382,435.219,434.992,434.707,434.375,434.004,468.523,468.45,468.396,468.373,468.361,468.318,468.197,467.967,467.628,467.205,466.743,466.288,508.223,508.221,508.219,508.195,508.119,507.965,507.715,507.365,506.927,506.423,505.878,531.741,531.446,531.319,531.329,531.417,531.506,531.524,531.422,531.189,530.847,530.445,556.039,556.012,556.033,556.086,556.149,556.2,556.218,556.185,556.091,555.936,555.726,558.048,558.018,557.967,557.904,557.835,557.76,557.684,557.62,557.585,557.604,557.699,557.882,531.993,532.264,532.514,532.703,532.806,532.822,532.783,532.747,532.78,532.933,533.237,506.718,507.239,507.737,508.173,508.513,508.735,508.841,508.859,508.828,508.792,508.78,467.623,467.947,468.228,468.432,468.538,468.546,468.48,468.379,468.288,468.242,468.259,468.331
432.855,433.244,433.568,433.822,434.007,434.128,434.191,434.204,434.17,434.087,433.95,433.751,385.68,385.932,386.117,386.235,386.298,386.335,386.373,386.429,386.502,386.567,386.588,352.489,352.778,353.001,353.157,353.248,353.275,353.239,353.135,352.961,352.713,352.391,307.078,307.185,307.195,307.133,307.031,306.925,306.846,306.811,306.823,306.87,306.928,308.575,308.856,309.018,309.075,309.059,309.014,308.975,308.96,308.963,308.958,308.908,308.78,356.144,356.476,356.747,356.953,357.091,357.163,357.167,357.107,356.981,356.791,356.538,390.174,390.219,390.182,390.109,390.045,390.012,390.002,389.979,389.898,389.717,389.416,435.714,435.906,436.026,436.074,436.049,435.952,435.784,435.551,435.259,434.918,434.538,467.929,467.854,467.799,467.776,467.765,467.725,467.608,467.384,467.053,466.639,466.189,465.746,508.724,508.72,508.714,508.684,508.6,508.434,508.169,507.802,507.346,506.823,506.259,531.37,531.082,530.962,530.979,531.074,531.171,531.197,531.104,530.88,530.548,530.154,556.326,556.299,556.32,556.373,556.435,556.486,556.503,556.469,556.374,556.216,556.002,558.351,558.322,558.272,558.21,558.141,558.066,557.991,557.926,557.892,557.91,558.004,558.187,531.7,531.962,532.204,532.386,532.481,532.49,532.445,532.404,532.429,532.576,532.873,507.107,507.646,508.162,508.617,508.972,509.208,509.325,509.351,509.325,509.292,509.282,467.065,467.379,467.652,467.849,467.949,467.953,467.884,467.782,467.691,467.646,467.665,467.742
433.44,433.839,434.172,434.433,434.624,434.749,434.815,434.829,434.795,434.711,434.571,434.368,385.114,385.359,385.54,385.654,385.715,385.75,385.788,385.845,385.92,385.988,386.015,353.053,353.349,353.576,353.735,353.828,353.856,353.819,353.714,353.537,353.286,352.958,306.517,306.619,306.627,306.562,306.46,306.354,306.275,306.241,306.255,306.304,306.365,307.968,308.243,308.4,308.452,308.433,308.386,308.347,308.332,308.335,308.331,308.284,308.159,356.708,357.046,357.322,357.531,357.672,357.744,357.749,357.687,357.558,357.365,357.106,389.604,389.643,389.602,389.527,389.462,389.43,389.421,389.402,389.325,389.15,388.857,436.277,436.473,436.596,436.645,436.619,436.519,436.347,436.108,435.808,435.458,435.068,467.337,467.259,467.203,467.18,467.17,467.133,467.02,466.803,466.479,466.075,465.636,465.206,509.226,509.218,509.208,509.172,509.079,508.902,508.622,508.237,507.761,507.219,506.636,531.001,530.72,530.606,530.629,530.732,530.836,530.871,530.786,530.571,530.248,529.863,556.615,556.588,556.609,556.661,556.723,556.774,556.79,556.755,556.658,556.497,556.28,558.655,558.627,558.578,558.518,558.449,558.375,558.299,558.234,558.199,558.218,558.311,558.494,531.405,531.66,531.894,532.068,532.156,532.159,532.108,532.061,532.081,532.221,532.51,507.494,508.051,508.586,509.058,509.43,509.68,509.808,509.842,509.822,509.792,509.783,466.509,466.813,467.077,467.267,467.361,467.361,467.29,467.187,467.096,467.053,467.074,467.154
